"aid","Latitude","Longitude","Habitat_WWF","class_description","metric","buff_dist_km","buff_metric","value_median","sp_name","sp_ab","sp_pa"
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppC",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppE",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppF",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppG",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppH",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppI",3,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppJ",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",1,"cpland_1",34.95599559956,"sppK",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppA",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppC",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppE",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppF",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppG",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppH",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppI",3,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppJ",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",16,"cpland_16",24.7514571344253,"sppK",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppA",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppC",0,0
